id,uri,titulo,idLegislatura,data_captura
54521,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/FRENTES/54521,FRENTE PARLAMENTAR MISTA EM DEFESA DA AMAZÔNIA,57,2026-06-01 00:27:01
54522,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/FRENTES/54522,FRENTE PARLAMENTAR MISTA BRASIL - ITÁLIA,57,2026-06-01 00:27:01
54533,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/FRENTES/54533,FRENTE PARLAMENTAR MISTA BRASIL-ÁFRICA COM PARTICIPAÇÃO POPULAR DE ENFRENTAMENTO AO RACISMO,57,2026-06-01 00:27:01
54535,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/FRENTES/54535,FRENTE PARLAMENTAR EM DEFESA DOS TRABALHADORES POR APLICATIVO,57,2026-06-01 00:27:01
54527,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/FRENTES/54527,FRENTE PARLAMENTAR MISTA DE COMBATE AO TRABALHO INFANTIL E DE ESTÍMULO À APRENDIZAGEM,57,2026-06-01 00:27:01
54523,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/FRENTES/54523,FRENTE PARLAMENTAR MISTA DA OPTOMETRIA,57,2026-06-01 00:27:01
54531,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/FRENTES/54531,FRENTE PARLAMENTAR MISTA PROSUL,57,2026-06-01 00:27:01
54501,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/FRENTES/54501,FRENTE PARLAMENTAR DO COOPERATIVISMO (FRENCOOP),57,2026-06-01 00:27:01
54508,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/FRENTES/54508,FRENTE PARLAMENTAR EM DEFESA DA DUPLICAÇÃO DA BR - 235,57,2026-06-01 00:27:01
54424,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/FRENTES/54424,FRENTE PARLAMENTAR EM DEFESA DOS OFICIAIS DE JUSTIÇA,57,2026-06-01 00:27:01
