uri,nome,codTipo,tipo,ordemAssinatura,proponente,idProposicaoContexto,data_captura
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74557,RICARDO FIUZA,10000,DEPUTADO(A),1,True,145655,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74169,BERNARDO ARISTON,10000,DEPUTADO(A),1,True,253585,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/73765,AFFONSO CAMARGO,10000,DEPUTADO(A),2,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/73579,ALBERTO FRAGA,10000,DEPUTADO(A),3,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/73979,ALCESTE ALMEIDA,10000,DEPUTADO(A),4,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/73477,ALCEU COLLARES,10000,DEPUTADO(A),5,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/73458,ALEX CANZIANI,10000,DEPUTADO(A),6,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74675,ALMERINDA DE CARVALHO,10000,DEPUTADO(A),7,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74341,ALMIR SÁ,10000,DEPUTADO(A),8,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/73430,ALOYSIO NUNES FERREIRA,10000,DEPUTADO(A),9,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74260,AMAURI GASQUES,10000,DEPUTADO(A),10,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74471,ANDRÉ DE PAULA,10000,DEPUTADO(A),11,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74168,ANDRÉ LUIZ,10000,DEPUTADO(A),12,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74212,ANÍBAL GOMES,10000,DEPUTADO(A),13,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/73937,ANSELMO,10000,DEPUTADO(A),14,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74452,ANTONIO CAMBRAIA,10000,DEPUTADO(A),15,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74373,ANTÔNIO CARLOS BIFFI,10000,DEPUTADO(A),16,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74058,ANTONIO CARLOS MAGALHÃES NETO,10000,DEPUTADO(A),17,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/73927,ANTONIO NOGUEIRA,10000,DEPUTADO(A),18,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74648,ARACELY DE PAULA,10000,DEPUTADO(A),19,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74103,ARIOSTO HOLANDA,10000,DEPUTADO(A),20,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74291,ARNON BEZERRA,10000,DEPUTADO(A),21,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/73683,ARY VANAZZI,10000,DEPUTADO(A),22,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74222,ASDRUBAL BENTES,10000,DEPUTADO(A),23,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74459,ÁTILA LIRA,10000,DEPUTADO(A),24,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74349,BABÁ,10000,DEPUTADO(A),25,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74052,BOSCO COSTA,10000,DEPUTADO(A),26,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74466,CARLOS DUNGA,10000,DEPUTADO(A),27,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/73825,CARLOS NADER,10000,DEPUTADO(A),28,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74676,CARLOS RODRIGUES,10000,DEPUTADO(A),29,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/73934,CARLOS SOUZA,10000,DEPUTADO(A),30,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74171,CHICO ALENCAR,10000,DEPUTADO(A),31,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74000,CHICO DA PRINCESA,10000,DEPUTADO(A),32,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74097,CONFÚCIO MOURA,10000,DEPUTADO(A),33,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74538,CORIOLANO SALES,10000,DEPUTADO(A),34,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74016,COSTA FERREIRA,10000,DEPUTADO(A),35,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74060,DANIEL ALMEIDA,10000,DEPUTADO(A),36,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74187,DARCI COELHO,10000,DEPUTADO(A),37,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/73891,DARCÍSIO PERONDI,10000,DEPUTADO(A),38,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74172,DELEY,10000,DEPUTADO(A),39,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74343,DR. BENEDITO DIAS,10000,DEPUTADO(A),40,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74779,DR. HÉLIO,10000,DEPUTADO(A),41,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/73542,DR. PINOTTI,10000,DEPUTADO(A),42,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74027,DR. RIBAMAR ALVES,10000,DEPUTADO(A),43,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/73920,DR. RODOLFO PEREIRA,10000,DEPUTADO(A),44,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74266,DURVAL ORLATO,10000,DEPUTADO(A),45,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74580,EDMAR MOREIRA,10000,DEPUTADO(A),46,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74267,EDNA MACEDO,10000,DEPUTADO(A),47,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74655,EDUARDO BARBOSA,10000,DEPUTADO(A),48,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74382,EDUARDO SCIARRA,10000,DEPUTADO(A),49,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74268,ELIMAR MÁXIMO DAMASCENO,10000,DEPUTADO(A),50,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74198,ELISEU MOURA,10000,DEPUTADO(A),51,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/73893,ENIO BACCI,10000,DEPUTADO(A),52,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74408,ENIVALDO RIBEIRO,10000,DEPUTADO(A),53,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/73471,FERNANDO CORUJA,10000,DEPUTADO(A),54,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74417,FERNANDO FERRO,10000,DEPUTADO(A),55,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74480,FRANCISCO APPIO,10000,DEPUTADO(A),56,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/73981,FRANCISCO RODRIGUES,10000,DEPUTADO(A),57,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74394,FRANCISCO TURRA,10000,DEPUTADO(A),58,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74066,GERVÁSIO OLIVEIRA,10000,DEPUTADO(A),59,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74270,GILBERTO NASCIMENTO,10000,DEPUTADO(A),60,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74558,GIVALDO CARIMBÃO,10000,DEPUTADO(A),61,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/73460,GUSTAVO FRUET,10000,DEPUTADO(A),62,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/73582,HELENILDO RIBEIRO,10000,DEPUTADO(A),63,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/73925,HÉLIO ESTEVES,10000,DEPUTADO(A),64,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74324,HENRIQUE EDUARDO ALVES,10000,DEPUTADO(A),65,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74271,ILDEU ARAUJO,10000,DEPUTADO(A),66,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74469,INALDO LEITÃO,10000,DEPUTADO(A),67,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/73461,IRIS SIMÕES,10000,DEPUTADO(A),68,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74665,JAIME MARTINS,10000,DEPUTADO(A),69,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74847,JAIR BOLSONARO,10000,DEPUTADO(A),70,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74261,JOÃO BATISTA,10000,DEPUTADO(A),71,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74559,JOÃO CALDAS,10000,DEPUTADO(A),72,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74366,JOÃO CAMPOS,10000,DEPUTADO(A),73,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/73941,JOÃO CORREIA,10000,DEPUTADO(A),74,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74120,JOÃO MAGALHÃES,10000,DEPUTADO(A),75,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/73873,JOÃO MATOS,10000,DEPUTADO(A),76,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74154,JOÃO PAULO GOMES DA SILVA,10000,DEPUTADO(A),77,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74568,JONIVAL LUCAS JUNIOR,10000,DEPUTADO(A),78,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74388,JORGE BOEIRA,10000,DEPUTADO(A),79,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74140,JOSÉ CARLOS ARAÚJO,10000,DEPUTADO(A),80,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74671,JOSÉ CARLOS ELIAS,10000,DEPUTADO(A),81,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74274,JOSÉ EDUARDO CARDOZO,10000,DEPUTADO(A),82,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74584,JOSÉ MILITÃO,10000,DEPUTADO(A),83,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74426,JOSÉ MÚCIO MONTEIRO,10000,DEPUTADO(A),84,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74287,JOSÉ ROBERTO ARRUDA,10000,DEPUTADO(A),85,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74351,JOSUÉ BENGTSON,10000,DEPUTADO(A),86,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/73666,JOVAIR ARANTES,10000,DEPUTADO(A),87,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/73586,JÚLIO DELGADO,10000,DEPUTADO(A),88,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74493,JURANDIR BOIA,10000,DEPUTADO(A),89,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74463,LAVOISIER MAIA,10000,DEPUTADO(A),90,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/73473,LEODEGAR TISCOSKI,10000,DEPUTADO(A),91,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74368,LEONARDO VILELA,10000,DEPUTADO(A),92,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74299,LEÔNIDAS CRISTINO,10000,DEPUTADO(A),93,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74585,LINCOLN PORTELA,10000,DEPUTADO(A),94,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74028,LUCIANO LEITOA,10000,DEPUTADO(A),95,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/73545,LUCIANO ZICA,10000,DEPUTADO(A),96,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/73483,LUIS CARLOS HEINZE,10000,DEPUTADO(A),97,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74700,LUIZ ANTONIO FLEURY,10000,DEPUTADO(A),98,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74810,LUIZ BITTENCOURT,10000,DEPUTADO(A),99,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/73778,LUIZ CARLOS HAULY,10000,DEPUTADO(A),100,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74427,LUIZ PIAUHYLINO,10000,DEPUTADO(A),101,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74688,LUIZ SÉRGIO,10000,DEPUTADO(A),102,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74163,MANATO,10000,DEPUTADO(A),103,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74164,MARCELINO FRAGA,10000,DEPUTADO(A),104,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74143,MARCELO GUIMARÃES FILHO,10000,DEPUTADO(A),105,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74470,MARCONDES GADELHA,10000,DEPUTADO(A),106,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74235,MARCUS VICENTE,10000,DEPUTADO(A),1,True,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74329,MÁRIO ASSAD JÚNIOR,10000,DEPUTADO(A),107,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/73588,MAURO BENEVIDES,10000,DEPUTADO(A),108,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74749,MAURO LOPES,10000,DEPUTADO(A),109,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/73904,MENDES RIBEIRO FILHO,10000,DEPUTADO(A),110,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74056,MENDONÇA PRADO,10000,DEPUTADO(A),111,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/73939,MIGUEL DE SOUZA,10000,DEPUTADO(A),112,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74337,MILTON BARBOSA,10000,DEPUTADO(A),113,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74483,MILTON CARDIAS,10000,DEPUTADO(A),114,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74238,MOACIR MICHELETTO,10000,DEPUTADO(A),115,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74318,MUSSA DEMES,10000,DEPUTADO(A),116,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/73416,NELSON BORNIER,10000,DEPUTADO(A),117,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/73553,NELSON MARQUEZELLI,10000,DEPUTADO(A),118,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/73761,NELSON TRAD,10000,DEPUTADO(A),119,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74165,NEUCIMAR FRAGA,10000,DEPUTADO(A),120,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74327,NEY LOPES,10000,DEPUTADO(A),121,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74365,NILSON MOURÃO,10000,DEPUTADO(A),122,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74352,NILSON PINTO,10000,DEPUTADO(A),123,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74359,NILTON CAPIXABA,10000,DEPUTADO(A),124,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74159,ODAIR,10000,DEPUTADO(A),125,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74753,OSMÂNIO PEREIRA,10000,DEPUTADO(A),126,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/73660,OSÓRIO ADRIANO,10000,DEPUTADO(A),127,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/73909,OSVALDO BIOLCHI,10000,DEPUTADO(A),128,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74191,OSVALDO REIS,10000,DEPUTADO(A),129,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74319,PAES LANDIM,10000,DEPUTADO(A),130,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74046,PASTOR FRANCISCO OLÍMPIO,10000,DEPUTADO(A),131,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/73921,PASTOR FRANKEMBERGEN,10000,DEPUTADO(A),132,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/62926,PASTOR REINALDO,10000,DEPUTADO(A),133,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74095,PAUDERNEY AVELINO,10000,DEPUTADO(A),134,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74692,PAULO BALTAZAR,10000,DEPUTADO(A),135,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74082,PAULO ROCHA,10000,DEPUTADO(A),136,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/73672,PEDRO CANEDO,10000,DEPUTADO(A),137,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74812,PEDRO CHAVES,10000,DEPUTADO(A),138,False,257418,2026-06-01 07:28:45
HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/DEPUTADOS/74449,PEDRO FERNANDES,10000,DEPUTADO(A),139,False,257418,2026-06-01 07:28:45
